USAF,WBAN,YRMODAHRMN,YR,MO,DA,HRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,WW,WW,WW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
654720,99999,200612030600,2006,12,3,600,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200612030500,2006,12,3,500,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200612030400,2006,12,3,400,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200612030300,2006,12,3,300,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200612030100,2006,12,3,100,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200612030000,2006,12,3,0,280,2,***,98,***,5,3,0,7.5,**,**,**,*,82,76,1012.4,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612022300,2006,12,2,2300,260,7,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.91,******,***,***,*****,*****,*****,*****,**
654720,99999,200612022200,2006,12,2,2200,260,6,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.91,******,***,***,*****,*****,*****,*****,**
654720,99999,200612022100,2006,12,2,2100,210,2,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.91,******,***,***,*****,*****,*****,*****,**
654720,99999,200612021800,2006,12,2,1800,220,11,***,345,BKN,8,0,2,7.5,**,**,**,*,84,75,1010.2,*****,******,91,***,*****,*****,*****,*****,**
654720,99999,200612021400,2006,12,2,1400,190,15,***,722,SCT,*,*,*,7,**,**,**,*,90,72,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200612021300,2006,12,2,1300,200,17,***,722,SCT,*,*,*,7,**,**,**,*,90,70,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612021200,2006,12,2,1200,180,14,***,722,SCT,2,0,0,6.2,**,**,**,*,90,70,1010.3,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612021100,2006,12,2,1100,240,10,***,722,SCT,*,*,*,3.1,5,**,**,*,88,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020900,2006,12,2,900,270,6,***,722,SCT,*,*,*,1.9,5,**,**,*,84,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020800,2006,12,2,800,270,2,***,722,SCT,*,*,*,1.9,**,**,**,*,81,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020700,2006,12,2,700,280,2,***,722,SCT,*,*,*,1.9,**,**,**,*,77,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020600,2006,12,2,600,270,1,***,722,***,0,0,2,1.9,10,**,**,*,77,72,1010.9,29.85,******,***,76,*****,*****,*****,*****,**
654720,99999,200612020500,2006,12,2,500,270,2,***,722,***,*,*,*,6.2,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020400,2006,12,2,400,270,5,***,722,***,*,*,*,6.2,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020300,2006,12,2,300,280,2,***,722,***,*,*,*,6.2,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020200,2006,12,2,200,270,7,***,722,SCT,*,*,*,7,**,**,**,*,81,77,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020100,2006,12,2,100,280,3,***,722,SCT,*,*,*,7,**,**,**,*,81,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200612020000,2006,12,2,0,270,2,***,98,BKN,5,3,0,9.4,**,**,**,*,82,76,1011.8,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612012300,2006,12,1,2300,270,3,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612012200,2006,12,1,2200,250,7,***,722,***,*,*,*,7,**,**,**,*,82,77,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612012100,2006,12,1,2100,230,13,***,98,BKN,*,*,*,7,**,**,**,*,84,77,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612012000,2006,12,1,2000,230,14,***,98,BKN,*,*,*,7,**,**,**,*,84,77,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011900,2006,12,1,1900,230,11,***,108,BKN,*,*,*,7,**,**,**,*,84,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011800,2006,12,1,1800,200,15,***,108,BKN,8,3,2,9.4,**,**,**,*,84,75,1010.2,29.83,******,91,***,*****,*****,*****,*****,**
654720,99999,200612011700,2006,12,1,1700,220,11,***,246,BKN,*,*,*,7,**,**,**,*,86,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011600,2006,12,1,1600,210,11,***,722,***,*,*,*,7,**,**,**,*,88,73,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011500,2006,12,1,1500,230,14,***,722,***,*,*,*,7,**,**,**,*,88,73,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011400,2006,12,1,1400,190,17,***,722,***,*,*,*,7,**,**,**,*,90,72,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011300,2006,12,1,1300,180,15,***,108,BKN,*,*,*,7,**,**,**,*,90,73,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011200,2006,12,1,1200,200,16,***,108,***,2,3,2,6.2,**,**,**,*,91,73,1011.3,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011100,2006,12,1,1100,180,14,***,722,SCT,*,*,*,7,**,**,**,*,90,73,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612011000,2006,12,1,1000,210,11,***,98,BKN,*,*,*,7,**,**,**,*,86,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612010800,2006,12,1,800,290,3,***,246,BKN,*,*,*,2.5,10,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612010700,2006,12,1,700,290,2,***,98,BKN,*,*,*,1.9,10,**,**,*,79,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200612010600,2006,12,1,600,***,0,***,722,BKN,8,3,2,1.9,10,**,**,0,79,75,1011,*****,******,***,78,*****,*****,*****,*****,**
654720,99999,200612010300,2006,12,1,300,300,2,***,722,SCT,*,*,*,7,**,**,**,*,81,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200612010000,2006,12,1,0,270,5,***,722,SCT,5,0,0,7.5,**,**,**,*,82,76,1011.6,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611302300,2006,11,30,2300,220,11,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611302200,2006,11,30,2200,210,13,***,722,SCT,*,*,*,7,**,**,**,*,84,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611302100,2006,11,30,2100,***,***,***,722,***,*,*,*,7,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611302000,2006,11,30,2000,220,8,***,722,***,*,*,*,6.2,**,**,**,*,84,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301900,2006,11,30,1900,210,11,***,246,BKN,*,*,*,7,**,**,**,*,84,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301800,2006,11,30,1800,190,11,***,246,BKN,5,3,6,7.5,**,**,**,*,84,75,1009.1,29.8,******,91,***,*****,*****,*****,*****,**
654720,99999,200611301700,2006,11,30,1700,190,15,***,246,BKN,*,*,*,7,**,**,**,*,86,75,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301600,2006,11,30,1600,210,16,***,722,***,*,*,*,7,**,**,**,*,86,73,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301500,2006,11,30,1500,200,14,***,722,***,*,*,*,7,**,**,**,*,88,73,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301400,2006,11,30,1400,180,11,***,722,SCT,*,*,*,5,**,**,**,*,90,72,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301300,2006,11,30,1300,200,16,***,722,SCT,*,*,*,5,**,**,**,*,91,70,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301200,2006,11,30,1200,200,11,***,722,SCT,2,0,0,5,5,**,**,0,91,73,1010,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301100,2006,11,30,1100,210,7,***,722,SCT,*,*,*,3.8,**,**,**,*,90,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611301000,2006,11,30,1000,270,10,***,722,SCT,*,*,*,3.1,5,**,**,*,88,72,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300900,2006,11,30,900,290,8,***,722,SCT,*,*,*,1.9,5,**,**,*,84,73,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300800,2006,11,30,800,280,11,***,722,CLR,*,*,*,1.9,10,**,**,*,81,73,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300730,2006,11,30,730,280,9,***,722,CLR,*,*,*,1.9,10,**,**,*,79,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300700,2006,11,30,700,290,9,***,722,CLR,*,*,*,1.9,10,**,**,*,77,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300630,2006,11,30,630,290,9,***,722,CLR,*,*,*,1.9,10,**,**,*,77,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300600,2006,11,30,600,280,6,***,722,SCT,0,0,2,3.1,10,**,**,1,77,73,1010.4,*****,******,***,76,*****,*****,*****,*****,**
654720,99999,200611300530,2006,11,30,530,300,9,***,722,***,*,*,*,6.2,**,**,**,*,77,73,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300500,2006,11,30,500,300,2,***,722,***,*,*,*,6.2,**,**,**,*,77,73,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300400,2006,11,30,400,290,6,***,722,***,*,*,*,6.2,**,**,**,*,77,75,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300300,2006,11,30,300,280,6,***,722,***,*,*,*,6.2,**,**,**,*,77,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300200,2006,11,30,200,290,3,***,722,***,*,*,*,6.2,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300100,2006,11,30,100,290,6,***,722,***,*,*,*,6.2,**,**,**,*,79,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611300000,2006,11,30,0,230,5,***,98,BKN,0,3,0,7.5,**,**,**,*,80,74,1011.7,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611292330,2006,11,29,2330,280,3,***,722,***,*,*,*,6.2,**,**,**,*,81,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611292300,2006,11,29,2300,260,3,***,722,***,*,*,*,6.2,**,**,**,*,81,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611292230,2006,11,29,2230,220,6,***,722,***,*,*,*,6.2,**,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611292200,2006,11,29,2200,220,6,***,722,***,*,*,*,6.2,**,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611292100,2006,11,29,2100,240,7,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611292000,2006,11,29,2000,220,9,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611291900,2006,11,29,1900,210,11,***,722,SCT,*,*,*,7,**,**,**,*,84,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611291800,2006,11,29,1800,200,9,***,722,SCT,9,0,2,7.5,**,**,**,*,84,74,1009.4,29.8,******,90,***,*****,*****,*****,*****,**
654720,99999,200611291700,2006,11,29,1700,280,9,***,722,***,*,*,*,7,**,**,**,*,86,75,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611291500,2006,11,29,1500,180,16,***,722,SCT,*,*,*,7,**,**,**,*,88,73,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611291400,2006,11,29,1400,190,16,***,722,SCT,*,*,*,7,**,**,**,*,90,73,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611291300,2006,11,29,1300,180,14,***,722,***,*,*,*,7,**,**,**,*,90,72,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611291100,2006,11,29,1100,***,***,***,722,***,*,*,*,7,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290800,2006,11,29,800,270,10,***,722,SCT,*,*,*,1.9,10,**,**,*,81,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290700,2006,11,29,700,280,2,***,722,SCT,*,*,*,1.9,10,**,**,*,79,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290600,2006,11,29,600,***,0,***,722,SCT,0,3,0,1.9,10,**,**,0,77,74,1010.4,29.83,******,***,76,*****,*****,*****,*****,**
654720,99999,200611290500,2006,11,29,500,280,2,***,722,***,*,*,*,6.2,**,**,**,*,77,73,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290400,2006,11,29,400,***,0,***,722,***,*,*,*,6.2,**,**,**,*,79,75,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290300,2006,11,29,300,300,3,***,722,SCT,*,*,*,7,**,**,**,*,79,75,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290200,2006,11,29,200,270,2,***,722,SCT,*,*,*,7,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290100,2006,11,29,100,300,2,***,722,SCT,*,*,*,7,**,**,**,*,81,73,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611290000,2006,11,29,0,***,***,***,722,***,*,*,*,****,**,**,**,*,81,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611282300,2006,11,28,2300,210,9,***,722,***,*,*,*,6.2,**,**,**,*,82,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611282200,2006,11,28,2200,220,7,***,722,***,*,*,*,6.2,**,**,**,*,82,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611282100,2006,11,28,2100,190,10,***,722,***,*,*,*,6.2,**,**,**,*,82,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611282000,2006,11,28,2000,180,11,***,722,SCT,*,*,*,7,**,**,**,*,82,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281900,2006,11,28,1900,180,11,***,722,SCT,*,*,*,7,**,**,**,*,84,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281800,2006,11,28,1800,190,15,***,98,***,8,3,2,7.5,**,**,**,*,84,74,1009.2,29.8,******,91,***,*****,*****,*****,*****,**
654720,99999,200611281700,2006,11,28,1700,200,13,***,722,SCT,*,*,*,7,**,**,**,*,86,75,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281600,2006,11,28,1600,210,15,***,722,***,*,*,*,7,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281530,2006,11,28,1530,180,16,***,17,BKN,*,*,*,7,**,**,**,*,86,73,******,29.74,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281500,2006,11,28,1500,180,14,***,17,BKN,*,*,*,7,**,**,**,*,90,73,******,29.74,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281400,2006,11,28,1400,190,16,***,722,SCT,*,*,*,7,**,**,**,*,91,73,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281200,2006,11,28,1200,270,9,***,17,BKN,8,0,0,6.2,**,**,**,*,88,72,1010.1,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281100,2006,11,28,1100,300,7,***,17,BKN,*,*,*,4.4,**,**,**,*,90,72,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611281000,2006,11,28,1000,250,6,***,722,SCT,*,*,*,4.4,**,**,**,*,86,73,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280900,2006,11,28,900,250,7,***,16,BKN,*,*,*,4.4,**,**,**,*,84,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280800,2006,11,28,800,270,7,***,722,SCT,*,*,*,1.9,10,**,**,*,79,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280700,2006,11,28,700,310,6,***,722,***,*,*,*,1.9,10,**,**,*,77,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280600,2006,11,28,600,280,3,***,246,BKN,9,3,6,1.9,10,**,**,1,77,74,1011,29.85,******,***,76,*****,*****,*****,*****,**
654720,99999,200611280500,2006,11,28,500,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280400,2006,11,28,400,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280300,2006,11,28,300,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280200,2006,11,28,200,280,5,***,10,BKN,*,*,*,7,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280100,2006,11,28,100,290,5,***,722,***,*,*,*,6.2,**,**,**,*,79,75,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611280000,2006,11,28,0,290,5,***,722,***,5,0,0,7.5,**,**,**,*,80,75,1011.7,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611272300,2006,11,27,2300,***,0,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611272200,2006,11,27,2200,250,7,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611272100,2006,11,27,2100,230,7,***,722,SCT,*,*,*,7,**,**,**,*,82,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611272000,2006,11,27,2000,210,8,***,722,SCT,*,*,*,7,**,**,**,*,82,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271900,2006,11,27,1900,210,11,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271800,2006,11,27,1800,200,11,***,722,SCT,8,0,0,6.2,**,**,**,*,83,74,1009.3,29.8,******,90,***,*****,*****,*****,*****,**
654720,99999,200611271700,2006,11,27,1700,210,14,***,722,SCT,*,*,*,7,**,**,**,*,86,75,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271600,2006,11,27,1600,190,14,***,722,SCT,*,*,*,7,**,**,**,*,86,75,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271500,2006,11,27,1500,180,14,***,722,SCT,*,*,*,7,**,**,**,*,88,73,******,29.77,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271400,2006,11,27,1400,180,5,***,722,SCT,*,*,*,7,**,**,**,*,90,73,******,29.8,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271300,2006,11,27,1300,200,11,***,722,SCT,*,*,*,5,**,**,**,*,90,73,******,29.83,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271200,2006,11,27,1200,180,14,***,345,BKN,2,0,2,5,5,**,**,1,89,73,1010.5,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271100,2006,11,27,1100,240,10,***,15,BKN,*,*,*,4.4,**,**,**,*,88,72,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611271000,2006,11,27,1000,270,8,***,722,SCT,*,*,*,4.4,**,**,**,*,86,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270800,2006,11,27,800,270,11,***,722,SCT,*,*,*,1.9,10,**,**,*,81,73,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270700,2006,11,27,700,300,6,***,722,SCT,*,*,*,1.9,10,**,**,*,77,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270600,2006,11,27,600,270,3,***,246,***,0,0,2,1.9,10,**,**,0,76,73,1011.1,29.85,******,***,75,*****,*****,*****,*****,**
654720,99999,200611270500,2006,11,27,500,280,2,***,722,***,*,*,*,6.2,**,**,**,*,77,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270400,2006,11,27,400,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270300,2006,11,27,300,280,6,***,722,***,*,*,*,6.2,**,**,**,*,77,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270200,2006,11,27,200,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270100,2006,11,27,100,***,***,***,722,***,*,*,*,****,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
654720,99999,200611270000,2006,11,27,0,300,1,***,722,SCT,5,3,0,7.5,**,**,**,*,79,73,1012.3,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611262300,2006,11,26,2300,270,5,***,722,SCT,*,*,*,7,**,**,**,*,81,73,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611262200,2006,11,26,2200,240,6,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.91,******,***,***,*****,*****,*****,*****,**
654720,99999,200611262100,2006,11,26,2100,230,11,***,722,SCT,*,*,*,7,**,**,**,*,82,75,******,29.91,******,***,***,*****,*****,*****,*****,**
654720,99999,200611261900,2006,11,26,1900,230,11,***,246,BKN,*,*,*,7,**,**,**,*,82,73,******,29.85,******,***,***,*****,*****,*****,*****,**
654720,99999,200611261800,2006,11,26,1800,200,11,***,148,BKN,8,3,*,6.2,**,**,**,*,83,75,1011.2,*****,******,90,***,*****,*****,*****,*****,**
654720,99999,200611260900,2006,11,26,900,250,6,***,722,***,*,*,*,3.1,5,**,**,*,84,75,******,29.91,******,***,***,*****,*****,*****,*****,**
654720,99999,200611260800,2006,11,26,800,300,9,***,722,***,*,*,*,2.5,10,**,**,*,82,75,******,29.88,******,***,***,*****,*****,*****,*****,**
654720,99999,200611260700,2006,11,26,700,270,1,***,98,BKN,*,*,*,2.5,10,**,**,*,79,75,******,29.88,******,***,***,*****,*****,*****,*****,**
